,leid0_1,leid0_2,leid0_3,leid0_4,leid0_5,leid0_6,leid0_7,leid0_8,leid0_9,leid0_10,leid0_11,leid0_12,leid0_13,leid0_14,leid0_15,leid0_16,leid0_17,leid0_18,leid0_19,leid0_20,leid0_21,leid0_22,leid0_23,leid0_24,leid0_25,leid0_26,leid0_27,leid0_28,leid0_29,leid0_30,leid0_31,leid1_1,leid1_2,leid1_3,leid1_4,leid1_5,leid1_6,leid1_7,leid1_8,leid1_9,leid1_10,leid1_11,leid1_12,leid1_13,leid1_14,leid1_15,leid1_16,leid1_17,leid1_18,leid1_19,leid1_20,leid1_21,leid1_22
SMIM20,0.0001280872502702,0.0,0.0006585825797377,0.0001731593452543,0.0002840713613362,0.0002353972370011,0.000197574198761,0.0004132519881359,0.0002105441912304,8.612579459203915e-05,0.0002316354023483,0.0001264953930486,9.19643111754199e-05,9.265816616771908e-05,0.0004296809142857,0.0003666437751889,0.0003360884906706,0.0003288837013949,0.0001375834954721,6.683624551677098e-05,0.0002377999722539,0.0001453978145602,0.000101631353751,3.687462145417935e-05,6.755430605524122e-05,6.051514644921539e-05,0.0003700075304601,0.0001975152472425,0.0001128319635628,9.218516733078895e-05,9.51371273506516e-05,0.0,0.0005332090199897,0.0001401647893709,0.0003466890661922,0.0002652724193066,0.0001481888999733,0.000107313931705,0.0004915744965752,0.000301120362407,0.0002511802679549,9.80048005591606e-05,0.0003612173597111,0.0003921604913827,0.0004442136180021,0.0002302951769711,0.0004879484068472,0.000222509039976,0.0003459366992509,0.0001530118544343,0.0005214706183663,0.0002307046925465,0.000152012880648
ACADVL,0.0013086404644,0.0005990754406517,0.0042249316433587,0.0012560820021002,0.0015996776449806,0.0015499944009559,0.001762082324986,0.0010067261374932,0.0007267712044064,0.0002231497819751,0.0008930150266795,0.0007350355509845,0.0009011247102502,0.000525828443329,0.0014149012087598,0.0005872729259666,0.0008838465507467,0.0008987224224429,0.0005485691674345,0.0003154238831697,0.001541599475418,0.0008435592450264,0.000711985105359,0.0006275744383844,0.0004964020245616,0.0002780276650007,0.0009031559082815,0.0009252407383878,0.0006746062842913,0.0006392201860644,0.0003977755472812,0.0006502900157076,0.0023178102362945,0.0012190004479392,0.0014497547933351,0.0006811154078029,0.0012082492510897,0.0002921717865554,0.0013632723543527,0.000894085714954,0.0010763803883464,0.0006724222427539,0.0005718597885638,0.0014838655185488,0.0026361986700092,0.0007924228981259,0.0012925112226947,0.0011656161000823,0.0014942831095289,0.0008677105003134,0.0016314894908069,0.0013413871573561,0.0008943816701108
ATP5PD,0.0010603539212335,0.0007158267774753,0.0039724393961014,0.0022266740194354,0.0024322177682039,0.0023042717629108,0.0022302537339217,0.0027018708771366,0.0035310710472406,0.0014991374574849,0.0029822351030728,0.0025483278504666,0.0021111477175116,0.0016642234710715,0.0028016690764007,0.0023334915833643,0.0027074799847422,0.0022563116202081,0.0021918349533345,0.0013789694795276,0.0022308487228099,0.0016433324582499,0.0013356171065543,0.0009551602718998,0.0010922315889757,0.0006793983745535,0.0018047018195211,0.0019715338341561,0.0013159374154786,0.0013404268849445,0.0012675812844271,0.0009424143185507,0.0027410241156734,0.0017883996472131,0.0031152370016602,0.0029561300957407,0.0030373788120061,0.0029387211863818,0.0051055544200578,0.0034738187115563,0.0031314980257659,0.0018093121855585,0.0030385415492297,0.0032920475763829,0.0033558526877341,0.0022105511569663,0.0028159705773605,0.0017823524749905,0.0030177102637969,0.0013672645031272,0.0018134505758399,0.0023348560417942,0.0017647549963419
SNTB2,4.367328794093019e-06,2.1031918873754337e-06,4.946470027684139e-05,6.348656033425236e-06,1.2843669506825892e-05,1.517680277197791e-05,1.5993462604262305e-05,2.5097371609306946e-05,7.634847763562428e-06,1.4994218223796918e-06,5.814375593694251e-06,3.6877811343381e-06,2.3876043892025844e-06,2.865931373030625e-06,1.209882852940974e-05,3.200173611209755e-05,5.866070812614021e-06,1.0412463759916792e-05,3.4970778477126462e-06,2.877168514671708e-06,1.916659116075755e-05,2.5192710568892045e-05,5.768783965647253e-06,3.5602816307976205e-06,5.614438920842023e-06,5.130841923265479e-06,2.446305223883499e-05,2.975780184647328e-05,1.3352566651915356e-05,4.025961825261599e-06,6.041442687690342e-06,4.074536770406599e-06,6.039590373607994e-05,1.0819338444193616e-05,4.300831745735373e-05,4.268530978393045e-05,1.5039474047290972e-05,2.6050077184343965e-05,4.384238142645045e-05,2.4612703022335365e-05,3.6520322027909895e-05,8.916877630463258e-06,2.591273441951032e-05,6.037063727154297e-05,6.282724497233552e-05,2.1248166807718043e-05,4.7339349470945673e-05,1.1287047751490623e-05,7.125695252123086e-05,1.0224620638527e-05,2.5388792591544627e-05,6.577284356596762e-06,7.733076190802155e-06
SLC27A1,4.435826342086015e-06,0.0,3.64211494318096e-05,1.4256737611185867e-05,1.4338537631715998e-05,1.5746276710998178e-05,7.352402171814524e-06,1.529534120100134e-05,9.839748491178966e-06,0.0,1.278667504699106e-05,6.8971339197402334e-06,8.908290174796613e-06,5.70397531136488e-06,1.809860208413762e-05,8.907953551575776e-06,1.3380770046286168e-05,1.4103145041712776e-05,0.0,0.0,2.812678138026432e-05,1.263247384372421e-05,1.2621168275339956e-05,0.0,7.139678963631977e-06,7.482798596660099e-06,4.201141282128067e-05,4.271920016493461e-05,1.349189437342678e-05,1.0964516084418656e-05,5.8611736943939546e-06,8.728067614146724e-07,1.84375729107756e-05,7.53964990051802e-06,1.7259951955348627e-05,1.1359886809397413e-05,5.624628076607686e-06,5.966105646720641e-06,2.105947625712153e-05,1.576302055264406e-05,1.1754156563916513e-05,3.144135031117183e-06,1.2472427488145131e-05,3.2358383544942216e-05,4.766202876658008e-05,1.2052158257385824e-05,2.6034912104785e-05,1.3827319129179686e-05,3.0096798938214e-05,5.5408348213689095e-06,3.878140685984221e-05,1.2540021203913898e-05,9.101245009306673e-06
GSTK1,5.713704182858804e-06,7.48323692495975e-06,0.0002374582750693,2.883546221176866e-05,6.441616244975574e-05,5.825189343417552e-05,2.100439226459797e-05,6.434449577135876e-05,1.1345198674010609e-05,0.0,5.986600481362749e-05,2.432956960756492e-05,7.521575305103956e-06,0.0,0.0001016123798679,1.2922674252672904e-05,3.486794651656331e-05,2.982342530071629e-05,1.4820877995132813e-06,1.3641822703386567e-06,7.232561695843848e-05,1.893234607920064e-05,1.029719398476795e-05,1.158105439023267e-05,1.211537485366622e-05,2.895175930475177e-06,5.142825021290885e-05,6.922312299553739e-05,2.194318900687119e-05,1.2417513383279385e-05,4.70223547729108e-06,0.0,0.0001056102331854,2.0703026011087603e-05,8.678499771596569e-05,2.359368663830303e-05,3.121852550955311e-05,9.349410630445387e-06,0.000127491931619,4.339757095907968e-05,6.36321077776443e-05,3.839519893308144e-06,1.1444341034031765e-05,5.676630755833296e-05,8.740064210462724e-05,2.991274166425596e-05,8.318705253426031e-05,3.927416725687703e-05,0.0001012191262062,7.859977672901565e-06,0.0001356180177328,4.553010819195151e-05,3.55244362114139e-05
RPL7,6.089642664949071e-05,3.891336629489349e-05,0.0004879978084287,0.0001770036615972,0.0002032778563622,0.0002034746218504,0.0001543994379578,0.0002504728200333,9.796291105444462e-05,2.581079946285021e-05,8.1620218229334e-05,9.468501161642888e-05,4.107428194783912e-05,4.4086310862168415e-05,0.0002925707259669,0.0002805262314443,0.0002314859815944,0.0002397413668017,8.576126037374311e-05,6.724691078594052e-05,0.0003153331895659,0.0001308240405082,0.0001380592012627,4.807140217043114e-05,6.335373604623096e-05,4.672713882272103e-05,0.0003794427699355,0.0003186480182196,8.402147464286527e-05,7.082855450481777e-05,6.929131518258244e-05,2.24355970905384e-05,0.0002969796492926,0.0001425308079326,0.0002955151487178,0.0001536264265147,0.0001408208153728,0.0001614614456259,0.0002246558063619,0.0002198120321603,0.0002087305695805,0.0001201833757193,0.0001707467711104,0.0002853884634431,0.000387059565813,0.0003082642246206,0.0002884447961587,0.0002913962046331,0.0002474552950011,0.0001776851184343,0.0004251571231975,0.0001511161947937,0.0001057529851255
RPL22,0.000377890293101,0.0001745755577572,0.0007503458058693,0.0004506038849649,0.0006784885203541,0.0006278849864286,0.0004855236267417,0.000700875827755,0.0004633565296828,0.0001326846570872,0.0003151892528433,0.0003634598070459,0.0002307377788632,0.0002387065843966,0.0006847345527831,0.0003083992417051,0.0003919223354088,0.000527005165087,0.0002918271026068,0.0001428194733019,0.0006956103610773,0.0004271050242518,0.0004146060792527,0.0002444402657981,0.0002161156331691,0.0002951532446284,0.0002546166798589,0.0002232184008589,0.0002983966208919,0.0004081835575616,0.0002306914471548,0.0001724189718461,0.0007979289767144,0.0003535712476858,0.0007516349355582,0.0005402639032441,0.0004178262026448,0.0004555435102088,0.0007511764039255,0.0005904881696267,0.0005996690944694,0.0003862841216452,0.0004584808175702,0.0008551031003649,0.0008388581807687,0.0008474866448103,0.000726691386922,0.0006570900583405,0.0007451800773149,0.00041596653396,0.0007099551683551,0.0005264811004369,0.0004764219614956
LAMB2,3.18903621794064e-06,0.0,1.6595431965761977e-05,4.380450754133303e-05,4.198957454166216e-05,5.422098042496344e-05,4.123580662378871e-05,1.7313128708695428e-06,0.0,2.5734383222427686e-06,0.0,3.6465241500570607e-06,2.881902318552229e-06,2.32418574614956e-05,6.072068241305667e-06,2.818352603277746e-05,1.9774623612536854e-06,1.456392448385944e-05,3.780549999340864e-06,5.158439887850228e-06,1.5588100043476176e-05,2.453096270715287e-05,0.0,0.0,0.0,8.192778466036184e-08,4.175268237220327e-06,1.830751164598624e-06,4.65458879605418e-05,5.642495808517992e-06,0.0,3.606070069113848e-06,9.046637471695386e-05,2.5666612494785503e-05,1.8517351361669458e-05,1.3457297870217958e-05,7.821502902566474e-06,0.0,1.205051333411912e-05,1.658702976211956e-05,9.554329181324471e-07,3.1778208640497807e-06,1.1859568403937942e-05,6.558872895805474e-05,0.0,1.363620657378088e-05,8.007437158168238e-06,4.006756380356403e-06,7.852477867398877e-05,4.294476244738036e-05,1.247177999706402e-05,0.0,0.0
ATP5MK,0.0021842217265541,0.000654001482828,0.0094741036334568,0.0040935328758281,0.0058182490615942,0.0052051236838154,0.0040281238040905,0.006713477138441,0.0038623633969627,0.0010016583966249,0.003962264707541,0.0021597355873671,0.0018882532123751,0.0016498389738469,0.0069418571361717,0.0061544920390084,0.0056017064242032,0.0056863538209455,0.0027455345988166,0.0013680536988017,0.0048457959841091,0.0026978848036023,0.0023009555664939,0.0012671654797434,0.0017577069191982,0.0007892940098554,0.0053805925205733,0.0045011538265225,0.0026635106061092,0.0023293311972553,0.0020263088242075,0.0002537018100263,0.0086487876046848,0.002958165569357,0.0067453981578416,0.0056088428712642,0.0025208881234819,0.0034839742301231,0.0074146512984995,0.0040839841680583,0.0056720622481556,0.0017716978967001,0.004609782760296,0.0068134090302072,0.0097539080249914,0.0035286227452902,0.0063162371207828,0.0038103155067092,0.0076568678554747,0.0025489785152256,0.0063260483961057,0.005166048510693,0.0045576005538135
HNRNPR,0.0,0.0,7.518394287464071e-05,5.4863100074849496e-05,4.046132179394699e-05,6.51997150088792e-05,2.803583332521505e-05,0.0,4.865257455686498e-06,0.0,0.0,0.0,1.3517275910213522e-06,4.399863156430526e-06,3.605585243580649e-05,1.2092162552965426e-05,1.900388710961468e-05,2.23505354705896e-05,0.0,5.785894618569817e-06,5.0597921895423394e-05,0.0,1.07828267462479e-05,1.4968777192351708e-05,0.0,1.22216225580108e-05,5.800883836272641e-05,1.2676024725978e-05,1.7581659858838373e-05,0.0,0.0,5.409723110537797e-07,1.5459643755956625e-05,4.000585201084432e-05,2.505387612865537e-05,0.0,8.856588993442975e-06,0.0,2.692440335988324e-05,1.4198931423706846e-05,0.0,0.0,0.0,7.329724231658303e-05,2.651901756716736e-05,3.363993695574155e-05,1.118126761304612e-05,3.0144533031830305e-05,6.33482172020515e-05,2.6374646769942923e-05,2.2252238132096663e-05,0.0,2.700336930006704e-05
MYBPC2,0.0006254235517061,0.0003338637483683,0.0025074216302331,0.0018702998327991,0.0025986856276484,0.0018944640040153,0.0017827215235556,0.001267105820417,0.0013297838965574,0.0021746238388028,0.0013569343542596,0.0023519138430531,0.0009808486804566,0.0015398976017074,0.0026098176328571,0.0016511402533824,0.0022168537885899,0.0025007999478022,0.0007455475430459,0.0024058964575608,0.0027616323863011,0.0022205316428019,0.0012910350773175,0.0017540470715588,0.0022535388117739,0.003234587034339,0.0015524514206221,0.0036111592042028,0.0024680379283937,0.0008666991672399,0.0026813723527958,0.0,2.6767887561381763e-06,2.923013353105247e-05,2.553040949003992e-05,1.4771986604435408e-05,2.061685943059052e-06,2.966992629228301e-05,6.10191016544406e-05,2.901618631369397e-06,1.677003498072197e-07,1.2634661454267914e-05,4.225235906690575e-05,0.0011697141444448,3.235957485010516e-05,3.340861599557648e-05,1.5754986953407023e-05,7.07221842931055e-05,0.0001619372605078,1.847198716782089e-05,0.0005410296583533,1.817423262579e-05,0.0001744114005713
UQCRC2,0.0009413989517319,0.0004993783218698,0.0076599141364597,0.002374605144778,0.0035050769433318,0.0031420993483497,0.0024512752857277,0.0037764140654681,0.0014704154226485,0.0004419390258265,0.0007667279770228,0.0007724507258769,0.0011066870284932,0.0009105312562467,0.0041041740139588,0.0020015676436406,0.0029591282776501,0.0033766925971017,0.0013934517108215,0.0007144779898507,0.0029705364761541,0.0012107823133795,0.0011727998859393,0.0005387321372431,0.0008081308986321,0.0004300527121693,0.0038566477077565,0.0035817469696541,0.0012317742609881,0.00083510293438,0.0008155570124893,0.0002621885069269,0.0051594596770604,0.0017713461807552,0.0035746006989731,0.0032783520922269,0.0015598554405848,0.0011856224985059,0.0017106350497728,0.001075969937808,0.0020386545889617,0.0010640802912441,0.0021711201533645,0.0038812533566098,0.0053227440580572,0.0020531306165304,0.0037634419763822,0.0018646856958936,0.0041872289072074,0.0009040138938182,0.0042257908360918,0.0031654155618673,0.001738525792417
HSD17B8,8.988538921664238e-05,6.632089408563081e-06,5.674707068847731e-05,4.340873643594894e-05,1.5238409479644273e-05,2.955837587172271e-05,0.0,4.195922321141992e-05,0.0,0.0,7.351511254839449e-05,4.450949693631524e-05,2.8721775030843937e-05,0.0,5.363221896710046e-05,0.0,0.0,0.0,0.0,0.0,4.632016228749776e-05,7.593220173040865e-06,0.0,2.394774907825788e-05,0.0,0.0,0.0,0.0,2.9237197225830344e-05,3.148921516866027e-05,0.0,2.951590496815752e-05,0.0001044690693959,3.462853456601674e-05,0.0001478030663203,5.084655897234508e-05,4.082127725670007e-05,1.847462270475438e-05,0.0002039185016651,7.916116726724805e-05,0.0001245623952897,1.7980680254896684e-05,0.0,8.583411398985104e-05,0.0001529470860331,7.084055845603034e-05,0.0001206349706493,7.757403133138731e-05,8.686197261363543e-05,3.346318529468146e-05,7.206273828182023e-05,6.845219671063486e-05,4.206942028071239e-05
RPL7A,0.0001124224497163,3.056515531733364e-05,0.0004458837325443,0.0002052357656729,0.0002604224664345,0.0002980490868601,0.0002476510284029,0.0003006919663632,0.0002080279305154,0.0001054259859105,0.0002441824890336,0.0001550443318708,8.800134791291545e-05,9.877570146021416e-05,0.0003320359698304,0.0002574750442763,0.0002606325218637,0.0002977848722115,0.0001162738291458,8.050213789380223e-05,0.0003086270241855,9.55387344941688e-05,0.0001739395772094,7.635548652090952e-05,0.0001180060599173,9.513523844126034e-05,0.0003556386578547,0.0002022307659655,0.000180550696963,0.0001171789808915,6.920591508401347e-05,1.725282903941716e-06,0.0001838508584288,8.435196439939066e-05,0.0002344034604251,0.0001650074078575,0.0001251242481074,0.0001592484986232,0.0003094746127324,0.0002376819310423,0.0001769435621715,0.0001029589806461,0.0002099075145941,0.0004239164684702,0.0003557992274053,0.0003143890229774,0.0002161186382204,0.0003080654280965,0.0001342234889824,0.0001725920871591,0.0004492824976981,0.0001624113342584,0.0001776722323669
SGCB,8.954907581787951e-05,0.0,0.0001639379502699,0.0001325690039338,0.0001360623959967,8.519993316918943e-05,0.00015725060652,0.0001102327337485,0.0001588162255704,0.0001123377358343,0.0001901815003069,0.0001777279588971,9.652920058158996e-05,9.731164657698448e-05,0.000148729218815,0.0001699327998071,0.000134043145017,0.0001474356811746,0.0001006752984482,9.61166751937142e-05,8.12693405691036e-05,0.0001340939344307,3.289787697151258e-05,9.166596776173536e-05,9.299849485536471e-05,9.649079723196663e-05,0.0001403107265109,0.0001281743214033,0.000118681185766,0.0001101559290749,0.000115401727101,3.895765277827139e-05,0.000286026591639,0.0001336474081644,0.0002253075359024,0.000172385191086,0.0001445906707078,0.0001682142130611,0.0002933979619952,0.0002116033822804,0.0001774528723323,0.0001186868885939,0.0001814204885358,0.000270670461984,0.0002209706014462,0.0001776871903446,0.0001444258441943,0.0001940282098927,0.0001596428424445,0.0001379538447959,0.000108580097525,0.000131887003878,0.0001774195605536
RPL5,9.035944201681203e-05,0.0,0.0002244669478135,0.0001198073844867,0.0001706104902721,0.0001119983398937,0.0001791574584439,0.0002220000434806,0.0001466588471246,9.268822712084383e-06,0.0,0.0001067771539667,6.294293460574664e-05,5.188201397948826e-05,0.000248420622224,0.0001808896017524,0.0001774929262653,0.0001989726831077,0.000111430412805,7.174266682890198e-05,0.0001668159562391,8.688262210742447e-05,0.0001268160147277,6.33958917646957e-05,9.932211205383116e-05,0.0001322799914795,0.0002153935662752,0.000190296357229,5.662587342596526e-05,6.755740287173278e-05,3.312847961484371e-05,5.250604507934241e-05,0.0002040956600486,0.0001286315358737,0.0001190530550772,0.0001345135643941,0.0001419661456423,9.530082354030791e-05,0.0002115207539236,0.0001493943944341,0.0001560266009358,0.0001442005191614,0.0001931958123669,0.0002456189522329,0.0001870334397367,0.0001739355260657,0.0001226151021108,0.0001435754986174,0.0001862442093596,0.0001047341049535,0.0002376256152531,0.0001141296231009,7.536049692468322e-05
NES,4.442382136097742e-07,0.0,9.466819442017126e-06,2.092027471144714e-06,7.152135978848943e-08,5.873401685709776e-06,2.423336721951584e-06,1.1902059580335146e-05,4.512432301922723e-07,0.0,4.773478858335875e-06,3.231769652000001e-06,0.0,0.0,2.262161772160111e-05,3.536178551849674e-06,5.114399810481619e-06,7.4698215631768414e-06,6.729527929118955e-07,0.0,2.460415218667222e-05,1.102329248055487e-05,1.671451478888676e-05,1.100110474578874e-06,3.211971800504216e-06,9.130741310035464e-06,2.320554245582994e-05,1.0765490407408184e-05,6.398175997596705e-06,1.6170227978431223e-06,8.576819108309727e-07,0.0,1.5093505031818744e-05,6.023018522896776e-06,2.8546674182524003e-06,4.554118729092284e-07,0.0,3.787067067886888e-06,2.48668025068597e-05,7.279888996732008e-06,2.627055723501362e-06,1.2338515270583884e-05,1.9907393610702345e-06,4.302638425101388e-05,2.4283707046603284e-05,5.591095906297843e-05,7.201883007255363e-05,6.141605174431833e-05,2.77807522268078e-05,3.25399894625027e-05,0.000129843558378,3.973898710126491e-05,0.0
ATP5F1B,0.0048481806082495,0.0035424053727441,0.0304871765618232,0.0098602493869574,0.0147088078093669,0.0123637640922963,0.0112172530611855,0.016188188863385,0.0081774896710854,0.00337447466944,0.0075404921439752,0.0053501268964682,0.0055002863086389,0.0047754778967757,0.0177057771555871,0.0101164835583071,0.0092137075864068,0.0110102142187356,0.0058245629955555,0.0031856003396723,0.0112375644394818,0.006553952074006,0.0047044442638713,0.003341705103438,0.00372146211673,0.0023647665683337,0.0122415746945705,0.0089797108253775,0.0054179542698779,0.0045799745614465,0.0040259860124663,0.0032595207991198,0.0195046017465205,0.0073552874635605,0.0155023515982462,0.0109182453356357,0.0098321553943622,0.0071165131939615,0.0144226054391863,0.0082452573148452,0.0112394443255489,0.0048717190894048,0.0100225251289942,0.0200941640822915,0.0233872681205386,0.0092137750255254,0.0144056970100295,0.0086273081824417,0.0159048616685223,0.0051507258813439,0.0125666310879379,0.0108046976301434,0.0087560477387957
